kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_silu_0,{'x': 4194304},20.88,20.92,0.9981,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=2,yes
triton_red_fused_var_5,"{'x': 512, 'r0_': 8192}",20.561,20.601000000000003,0.9981,R0_BLOCK=8192 num_warps=4,R0_BLOCK=8192 waves_per_eu=2 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 2097152},19.321,19.36,0.998,XBLOCK=512 num_warps=8,XBLOCK=512 num_warps=8,no
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",19.52,19.561,0.9979,R0_BLOCK=dyn num_warps=2,R0_BLOCK=dyn num_warps=2,no
triton_per_fused_std_4,"{'x': 1, 'r0_': 128}",19.759999999999998,19.801,0.9979,R0_BLOCK=dyn num_warps=1,R0_BLOCK=dyn waves_per_eu=2 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 131072},18.880000000000003,18.919999999999998,0.9979,XBLOCK=512 num_warps=8,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 262144},18.921,18.961,0.9979,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_leaky_relu_0,{'x': 16384},18.641000000000002,18.681,0.9979,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 512},18.68,18.72,0.9979,XBLOCK=64 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},18.759999999999998,18.8,0.9979,XBLOCK=1024 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 512},18.601,18.64,0.9979,XBLOCK=128 num_warps=1,XBLOCK=256 num_warps=4,yes
triton_red_fused_add_div_max_mul_0,"{'x': 128, 'r0_': 8192}",18.759999999999998,18.8,0.9979,R0_BLOCK=8192 waves_per_eu=2 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_red_fused_std_3,"{'x': 1, 'r0_': 2048}",18.601,18.641000000000002,0.9979,R0_BLOCK=1024 num_warps=4,R0_BLOCK=2048 num_warps=8,yes
