kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_relu_sigmoid_0,{'x': 1048576},18.64,18.48,1.0087,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 262144},18.881,18.72,1.0086,XBLOCK=512 num_warps=4,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_mul_0,{'x': 131072},18.961,18.8,1.0086,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=4096 num_warps=4,yes
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",18.72,18.56,1.0086,XBLOCK=1 R0_BLOCK=8 num_warps=1,R0_BLOCK=2048 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 8388608},24.761,24.561,1.0081,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 65536}",56.322,55.882,1.0079,XBLOCK=128 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=4,yes
triton_poi_fused_add_div_mean_std_sub_3,{'x': 16777216},55.242,54.842,1.0073,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=2048 num_warps=8,yes
triton_per_fused_mean_2,"{'x': 1, 'r0_': 512}",18.801,18.681,1.0064,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_add_gelu_mul_0,{'x': 262144},19.001,18.881,1.0064,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 16384},18.96,18.84,1.0064,XBLOCK=128 num_warps=2,XBLOCK=4096 num_warps=4,yes
triton_poi_fused_add_gelu_mul_0,{'x': 32768},19.12,19.001,1.0063,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=8,yes
triton_poi_fused_gelu_0,{'x': 1048576},19.12,19.0,1.0063,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=1024 num_warps=4,yes
triton_poi_fused_gelu_0,{'x': 65536},19.0,18.881,1.0063,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=256 num_warps=4,yes
triton_poi_fused_mul_0,{'x': 512},19.04,18.921,1.0063,XBLOCK=512 num_warps=2,XBLOCK=128 num_warps=1,yes
triton_poi_fused_tanh_0,{'x': 1048576},19.121,19.001,1.0063,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_red_fused_add_div_max_mul_0,"{'x': 32, 'r0_': 8192}",18.92,18.801,1.0063,XBLOCK=1 R0_BLOCK=2048 num_warps=8,R0_BLOCK=4096 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 256, 'x': 4096}",19.6,19.48,1.0062,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=128 YBLOCK=16 num_warps=8,yes
triton_per_fused_add_div_exp_mul_sub_sum_2,"{'x': 1024, 'r0_': 1024}",19.681,19.561,1.0061,XBLOCK=1 num_warps=4,R0_BLOCK=dyn num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 4194304},20.561,20.441000000000003,1.0059,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 4194304},22.48,22.360000000000003,1.0054,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_add_div_mean_std_sub_3,{'x': 262144},23.601,23.48,1.0052,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_mul_relu_0,{'x': 8388608},24.201,24.081000000000003,1.005,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=4,yes
