kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_per_fused_abs_add_cos_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_tanh_2,"{'x': 1, 'r0_': 128}",6.52,6.44,1.0124,XBLOCK=1 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=1,yes
triton_per_fused_std_3,"{'x': 1, 'r0_': 1024}",6.52,6.44,1.0124,XBLOCK=1 num_warps=2,XBLOCK=1 num_warps=2,no
triton_poi_fused_silu_0,{'x': 32768},6.52,6.44,1.0124,XBLOCK=256 num_warps=1,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 16384},6.56,6.48,1.0123,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=2,yes
triton_per_fused_mean_2,"{'x': 1, 'r0_': 512}",6.56,6.481,1.0122,XBLOCK=1 num_warps=2,XBLOCK=1 waves_per_eu=2 num_warps=2,yes
triton_poi_fused_relu_sigmoid_0,{'x': 262144},6.64,6.56,1.0122,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 16384},6.64,6.56,1.0122,XBLOCK=256 num_warps=1,XBLOCK=2048 num_warps=4,yes
triton_poi_fused_relu_sigmoid_0,{'x': 2097152},7.041,6.96,1.0116,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",7.48,7.4,1.0108,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=64 YBLOCK=64 num_warps=8,yes
triton_poi_fused_add_mul_permute_0,"{'y': 32, 'x': 1024}",8.08,8.0,1.01,XBLOCK=256 YBLOCK=16 num_warps=4,XBLOCK=128 YBLOCK=8 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 8388608},11.76,11.68,1.0068,XBLOCK=1024 num_warps=4,XBLOCK=2048 num_warps=8,yes
triton_poi_fused_add_0,{'x': 512},6.321,6.28,1.0065,XBLOCK=256 num_warps=1,XBLOCK=512 num_warps=1,yes
