kernel_name,size_hints,a_us,b_us,speedup_BoverA,a_config,b_config,config_changed
triton_poi_fused_mul_relu_0,{'x': 32768},19.801,6.159999999999999,3.2144,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 262144},19.921,6.24,3.1925,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 131072},20.68,6.4799999999999995,3.1914,XBLOCK=1024 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_leaky_relu_0,{'x': 512},19.88,6.24,3.1859,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_add_mul_transpose_0,"{'y': 1024, 'x': 1024}",22.92,7.2,3.1833,XBLOCK=64 YBLOCK=32 num_warps=4,XBLOCK=64 YBLOCK=32 num_warps=8,yes
triton_poi_fused_add_gelu_mul_0,{'x': 131072},21.001,6.6,3.182,XBLOCK=4096 num_warps=4,XBLOCK=256 num_warps=4,yes
triton_poi_fused_leaky_relu_0,{'x': 16384},19.961,6.28,3.1785,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=256 num_warps=2,yes
triton_poi_fused_add_relu_0,{'x': 262144},19.96,6.281,3.1778,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=4,no
triton_poi_fused_add_gelu_mul_0,{'x': 2097152},21.72,6.84,3.1754,XBLOCK=512 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 512},19.681,6.201,3.1738,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=1,yes
triton_poi_fused_add_relu_0,{'x': 32768},20.041,6.321000000000001,3.1705,XBLOCK=128 num_warps=2,XBLOCK=1024 num_warps=8,yes
triton_poi_fused_add_relu_0,{'x': 4096},19.761,6.24,3.1668,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=4096 num_warps=8,yes
triton_poi_fused_relu_sigmoid_0,{'x': 262144},20.001,6.32,3.1647,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=8,yes
triton_poi_fused_abs_add_cos_exp_gelu_mul_neg_relu_sigmoid_sin_sqrt_tanh_0,{'x': 32768},21.361,6.760000000000001,3.1599,XBLOCK=128 num_warps=2,XBLOCK=128 num_warps=2,no
triton_poi_fused_relu_sigmoid_0,{'x': 32768},19.84,6.281,3.1587,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=256 num_warps=1,yes
triton_poi_fused_silu_0,{'x': 512},20.321,6.44,3.1554,XBLOCK=256 num_warps=1,XBLOCK=64 num_warps=1,yes
triton_poi_fused_leaky_relu_0,{'x': 4096},20.001,6.36,3.1448,XBLOCK=256 num_warps=1,XBLOCK=128 num_warps=2,yes
triton_poi_fused_leaky_relu_0,{'x': 65536},20.241,6.44,3.143,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_abs_add_cos_div_exp_gelu_mean_mul_neg_relu_sigmoid_sin_sqrt_std_sub_tanh_5,{'x': 32768},20.481,6.52,3.1413,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=8,yes
triton_poi_fused_silu_0,{'x': 262144},19.841,6.32,3.1394,XBLOCK=2048 waves_per_eu=1 num_warps=8,XBLOCK=512 num_warps=4,yes
triton_poi_fused_silu_0,{'x': 65536},20.08,6.4,3.1375,XBLOCK=8192 waves_per_eu=2 num_warps=4,XBLOCK=512 num_warps=4,yes
triton_poi_fused_tanh_0,{'x': 512},20.321,6.4799999999999995,3.136,XBLOCK=512 num_warps=2,XBLOCK=128 num_warps=2,yes
triton_poi_fused_mul_0,{'x': 131072},20.32,6.4799999999999995,3.1358,XBLOCK=1024 num_warps=4,XBLOCK=1024 num_warps=4,no
triton_poi_fused_gelu_0,{'x': 32768},20.521,6.56,3.1282,XBLOCK=128 num_warps=2,XBLOCK=512 num_warps=4,yes
triton_poi_fused_add_mul_permute_0,"{'y': 128, 'x': 1024}",21.881,7.0,3.1259,XBLOCK=64 YBLOCK=64 num_warps=4,XBLOCK=16 YBLOCK=8 num_warps=2,yes
triton_poi_fused_silu_0,{'x': 4096},20.0,6.4,3.125,XBLOCK=4096 num_warps=4,XBLOCK=4096 num_warps=4,no
triton_poi_fused_add_gelu_mul_0,{'x': 4096},20.241,6.4799999999999995,3.1236,XBLOCK=128 num_warps=2,XBLOCK=4096 num_warps=4,yes
triton_red_fused_mean_1,"{'x': 1, 'r0_': 2048}",20.721,6.64,3.1206,XBLOCK=1 R0_BLOCK=64 num_warps=1,R0_BLOCK=2048 waves_per_eu=2 num_warps=8,yes
